QueryKey;route;distance_text;distance_value;duration_text;duration_value;end_location_lat;end_location_lng;start_location_lat;start_location_lng;html_instructions;travel_mode;maneuver;polyline
1501402 BELÉM 2020-06-09 12:00:52 EW;1;0.7 km;654;2 mins;129;-1,4519595;-48,5029757;-1,4478818;-48,4987587;Continue onto <b>Av. Blvd. Castilhos França</b>;DRIVING;;fxyGfl_gHNFJLFDXZvClC|CjD|BxCZb@z@|@x@~@JJJJ`@`@^`@h@^f@`@
1501402 BELÉM 2020-06-09 12:00:52 EW;1;0.1 km;138;1 min;37;-1,4528222;-48,5038691;-1,4519595;-48,5029757;Continue onto <b>Av. Portugal</b>;DRIVING;;vqzGrf`gHb@b@d@b@p@r@n@t@
1501402 BELÉM 2020-06-09 12:00:52 EW;1;0.4 km;427;2 mins;109;-1,4558939;-48,5016929;-1,4528222;-48,5038691;"Turn <b>left</b> to stay on <b>Av. Portugal</b><div style=""font-size:0.9em"">Parts of this road may be closed at certain times or days</div>";DRIVING;turn-left;bwzGdl`gH|@m@t@c@RBJ?P?JC\Wh@_@bBoAXUhA}@j@[t@k@h@e@VW
1501402 BELÉM 2020-06-09 12:00:52 EW;1;0.3 km;275;1 min;50;-1,4578339;-48,5001579;-1,4558939;-48,5016929;"Continue onto <b>Av. 16 de Novembro</b><div style=""font-size:0.9em"">Parts of this road may be closed at certain times or days</div>";DRIVING;;hj{Gp~_gHn@e@l@e@vB{AtByAZWZW
1501402 BELÉM 2020-06-09 12:00:52 EW;1;0.1 km;100;1 min;21;-1,458346;-48,5008949;-1,4578339;-48,5001579;Turn <b>right</b> onto <b>R. Avertano Rocha</b>;DRIVING;turn-right;lv{G~t_gHr@hAr@fA
1501402 BELÉM 2020-06-09 12:00:52 EW;1;0.1 km;129;1 min;26;-1,4593782;-48,5003616;-1,458346;-48,5008949;Turn <b>left</b> onto <b>R. Ângelo Custódio</b>;DRIVING;turn-left;ty{Gpy_gHz@]t@YDCh@Uj@W
1501402 BELÉM 2020-06-09 12:00:52 EW;1;0.3 km;265;1 min;38;-1,4606291;-48,5023939;-1,4593782;-48,5003616;Turn <b>right</b> onto <b>Av. Alm. Tamandaré</b>;DRIVING;turn-right;b`|Gfv_gHFJR`@Zl@j@dAv@xA|AxC
1501402 BELÉM 2020-06-09 12:00:52 EW;1;61 m;61;1 min;38;-1,460082;-48,5024078;-1,4606291;-48,5023939;"Turn <b>right</b> onto <b>R. Dr. Rodrigues dos Santos</b><div style=""font-size:0.9em"">Destination will be on the left</div>";DRIVING;turn-right;|g|G|b`gHa@@c@?g@@
1501402 BELÉM 2020-06-09 12:00:53 NS;1;0.2 km;183;1 min;59;-1,2582824;-48,4699256;-1,256968;-48,4689362;Head <b>southwest</b> on <b>Av. Beira-Mar</b> toward <b>Tv. São Pedro</b>;DRIVING;;`otFzqyfHVTf@^r@b@nAt@`At@
1501402 BELÉM 2020-06-09 12:00:53 NS;1;1.9 km;1901;6 mins;345;-1,2702924;-48,45776;-1,2582824;-48,4699256;Turn <b>left</b> onto <b>R. Manoel Barata</b>;DRIVING;turn-left;fwtF`xyfHfBcBlAsAj@m@v@{@l@m@zBuBRQ\]~@cArAwAnAqA`@_@p@u@JKtAoAtA{ADCdAgAHKp@q@^a@|@}@XYjAoA|A{ATS`@e@d@g@vDuD~@_Ap@q@JMfAgAbAgAxByBx@}@p@s@zA{AnBoB
1501402 BELÉM 2020-06-09 12:00:53 NS;1;1.1 km;1069;2 mins;116;-1,2668477;-48,4509558;-1,2702924;-48,45776;Turn <b>left</b> onto <b>Tv. Dr. Evandro Bona</b>;DRIVING;turn-left;hbwF~kwfHqJ}IYUgHqGoBiBmAeA{@w@EEGIGMEGAGGQCQCOAMAO?G?S?S@IDW@IDKDMDKP]X_@RUVSzDwB
1501402 BELÉM 2020-06-09 12:00:53 NS;1;1.3 km;1256;2 mins;131;-1,2642916;-48,440947;-1,2668477;-48,4509558;Turn <b>left</b> onto <b>Ramal do Itaiteua</b>;DRIVING;turn-left;xlvFnavfHyNwOyBmDIUEMAICMEUCWEg@A_@?a@Bc@?CD]R{CBSHqA\aF@WL{BZuDDi@Hy@Di@DWH]
1501402 BELÉM 2020-06-09 12:00:53 NS;1;3.5 km;3487;6 mins;333;-1,2831896;-48,4554212;-1,2642916;-48,440947;Continue onto <b>Estr. do Outeiro</b>;DRIVING;;x|uF|btfHFS@CDOHQP_@RYPQd@_@PMRMBARIh@Q~A]zCm@l@IbAStI_Bn@MrBa@jAUHAd@Gr@Gr@Ed@Ar@?r@Db@Bf@F~@LB@zDt@t@NJ@bGfAfDt@FBXH\LZLTJ\RXPtBdBLJt@n@nFvEHHj@d@zDfDlC~BdD`C^TRPh@`@HH\f@JPBFBF@J@BBH@H@D@J?FB\FpDNxCD|@@`@n@bPl@vO^dJBjAFj@
1501402 BELÉM 2020-06-09 12:00:53 NS;1;2.1 km;2114;3 mins;169;-1,3020093;-48,4537918;-1,2831896;-48,4554212;At the roundabout, take the <b>2nd</b> exit onto <b>Av. A. Montenegro</b>/<wbr/><b>Estr. do Outeiro</b> heading to <b>Av. A. Montenegro</b>;DRIVING;roundabout-right;|ryFj}vfH?@?@?@?@?@?@?@@@@B@?@@@@@@@@B?@@@?B?@?B?@?B?@A@?@?@A@?j@GLAXELA^C`DMnCIdI]j@?nBGz@G~BKnAG|@ErBIlEQvBKlPs@j@ChBEtBI`GSrAGvAGtBMjCOpE]xAIrEO
1501402 BELÉM 2020-06-09 12:00:53 NS;1;1.0 km;951;2 mins;107;-1,3016568;-48,4622482;-1,3020093;-48,4537918;Turn <b>right</b> onto <b>Estr. da Maracacuera</b>;DRIVING;turn-right;ph}FdsvfH@n@FlBBz@@`AVrL@b@JrD@b@HbDA\A\CXEf@Mx@i@nCaA`F?@
1501402 BELÉM 2020-06-09 12:00:53 NS;1;0.5 km;475;2 mins;93;-1,3057959;-48,4617818;-1,3016568;-48,4622482;Turn <b>left</b> onto <b>Passagem Brasília</b>;DRIVING;turn-left;jf}F`hxfHfACtAGLAfAIZGXEp@QXG~@S~@MvAOdBYJ?HAF@N@TFbAb@
1501402 BELÉM 2020-06-09 12:00:53 NS;1;50 m;50;1 min;10;-1,3055608;-48,4621675;-1,3057959;-48,4617818;Turn <b>right</b> onto <b>Av. Augusto Montenegro</b>;DRIVING;turn-right;f`~FbexfH[j@S`@
1501402 BELÉM 2020-06-09 12:00:53 NS;1;6.4 km;6445;12 mins;719;-1,358788;-48,4530655;-1,3055608;-48,4621675;Make a <b>U-turn</b>;DRIVING;uturn-left;v~}FpgxfHFDBBDDB@Tc@Vi@TUx@iAFSn@q@d@e@ZWVUf@[h@[pAy@lAs@p@e@zA{@`C{AfEiCzA_ApBoA|A_AfCwAvA}@\WxA}@jAs@~@m@FEfAu@t@e@t@c@FGHGzA}@zA_A|BuA|BuAzAaArGuDnAs@tBsArBqAn@a@n@_@r@_@jBaABCtBgARINIXITEJCjB[dCQjAEjCHbAJbAFfAJfAFr@F@?j@BN@pAJhAF~@HjAJPBr@DnBP`DVz@JlBLxGh@bBHbAFd@Dj@DRBV@|@FpAL~CZbAHnAHzCVd@B`Hl@|ALF?L@J@H@TBjF`@v@HnAJ^DVB`@BJ?TBhAJxHl@hHj@tAJrAR|CVF@r@FzBNx@BL@jAJ`@Df@Dl@DtALrF^r@HlALdCV\Bx@HTBj@F\Bf@Dx@FN@T@R?n@BlAJpAHZBv@?j@?d@Bf@?`AAj@Gh@INEn@Kn@Qn@Qr@[n@Y
1501402 BELÉM 2020-06-09 12:00:53 NS;1;0.6 km;620;2 mins;101;-1,3594221;-48,4585544;-1,358788;-48,4530655;Turn <b>right</b> onto <b>R. das Rosas</b>;DRIVING;turn-right;lkhGtnvfHp@vBj@vBHxF?N?FJ`GHbI
1501402 BELÉM 2020-06-09 12:00:53 NS;1;2.1 km;2054;4 mins;217;-1,3771699;-48,4609341;-1,3594221;-48,4585544;Turn <b>left</b> onto <b>Estr. Yamada</b>;DRIVING;turn-left;johG|pwfH?b@t@Et@EF?F?~@AR?l@A`@C`@A\A\?dBED?`ACb@?b@E\Ep@Ar@AnGGP?jFD\?\?D?ZAj@?dAArBAx@Az@AX?X?p@?XADBB@@?B?B@D?n@An@?`@KnCGL?X@Z?LBH@H@NF\J`A\NDd@RVJ`@N`@NxAh@ZLNH|@VJBrA`@n@Rn@Pz@Xb@Pl@Rl@Pp@Vp@VR@HDFBNDPBnAPb@Hb@FdC`@
1501402 BELÉM 2020-06-09 12:00:53 NS;1;0.1 km;113;1 min;23;-1,3776446;-48,4618374;-1,3771699;-48,4609341;Turn <b>right</b> onto <b>R. Ajax de Oliveira</b>;DRIVING;turn-right;h~kGx_xfH^bA|@pB
1501402 BELÉM 2020-06-09 12:00:53 NS;1;83 m;83;1 min;20;-1,378386;-48,4618135;-1,3776446;-48,4618374;Turn <b>left</b> at the 1st cross street onto <b>Tv. São Roque</b>;DRIVING;turn-left;falGnexfHRC~@?`AA
1501402 BELÉM 2020-06-09 12:00:53 NS;1;78 m;78;1 min;15;-1,3783351;-48,4611131;-1,378386;-48,4618135;Turn <b>left</b> onto <b>R. São Bento</b>;DRIVING;turn-left;|elGhexfHEeACeA
1501402 BELÉM 2020-06-09 12:00:53 NS;1;0.7 km;699;1 min;64;-1,3843072;-48,4597259;-1,3783351;-48,4611131;Turn <b>right</b> onto <b>Estr. do Bagé</b>;DRIVING;turn-right;relG|`xfHlCAdADR@Z@jACfAInCO~@InAKj@Gr@IdASt@S~As@h@Uf@[`Ak@`@[
1501402 BELÉM 2020-06-09 12:00:53 NS;1;2.2 km;2159;2 mins;141;-1,4001107;-48,4703337;-1,3843072;-48,4597259;Turn <b>right</b> onto <b>Av. Centenário</b>;DRIVING;turn-right;|jmGhxwfHrC`AbCr@jEtA`Bj@x@d@p@^dBvABBHHPTZ^tA`CvArBb@d@@?r@l@`B|@`C~@hCv@TFrGlBzAd@nFfBfEfB~DzBRN|EfDfD`D|DhFv@`A
1501402 BELÉM 2020-06-09 12:00:53 NS;1;0.4 km;430;1 min;34;-1,4029854;-48,470223;-1,4001107;-48,4703337;Slight <b>left</b> onto the ramp to <b>Av. Alm. Barroso</b>/<wbr/><b>Centro</b>;DRIVING;ramp-left;tmpGpzyfHB?B?B@@?B@?@B@BBjArABBt@`ALNNPFHJJFBD@HBJ@H?D@F?NCNENITUj@k@l@m@^]v@u@f@a@BABA@A@A@?B?
1501402 BELÉM 2020-06-09 12:00:53 NS;1;0.8 km;752;1 min;55;-1,4078036;-48,4654793;-1,4029854;-48,470223;Merge onto <b>Av. Júlio César</b>;DRIVING;merge;t_qGzyyfHpAqAXYXYp@o@JOX[p@o@z@y@jEeE`C_Cf@i@zDuDbAaA
1501402 BELÉM 2020-06-09 12:00:53 NS;1;3.4 km;3431;7 mins;427;-1,4261955;-48,488889;-1,4078036;-48,4654793;Turn <b>right</b> onto <b>Av. Pedro Álvares Cabral</b>;DRIVING;turn-right;v}qGf|xfHL@L@F@DBDBDBBDDD@DBFh@`AZp@v@z@|BbC\NHBf@d@VRXR^`@\^vA`Cr@lBPf@Rh@d@xAd@vAZ~@Z|@Nb@L^HRDNLXJXx@`Dx@~Cd@fAb@fAf@xARr@\jA^jA^pA^pAl@hB\~@^fA^fA|@bDl@dB\dAb@pATd@^rAPXX`@HHzFxDl@f@|@l@bBr@bAVTJdAZ~@XRFj@N`@JDBD@|@\j@VrAx@PJNJXVjAnALLFDHFhAhAhAhAv@x@dAbAFJ|@|@|@|@fAfAt@p@f@h@f@h@\\\^TVTTVTx@j@RJNH
1501402 BELÉM 2020-06-09 12:00:53 NS;1;1.7 km;1713;4 mins;226;-1,4408282;-48,4934272;-1,4261955;-48,488889;Slight <b>right</b> to stay on <b>Av. Pedro Álvares Cabral</b>;DRIVING;turn-slight-right;vpuGpn}fHBJPJZJ^Fr@Tr@Pr@Rr@Jr@Jh@Jj@JpARnAR|ATj@JhAT^F^DhDh@z@L`AP~@N|@N|Cd@B@rBZrGhAb@HbARbAPbANdAPlB^fB\v@LrBj@h@LfBt@d@R`A\tAn@r@\
1501402 BELÉM 2020-06-09 12:00:53 NS;1;0.1 km;121;1 min;18;-1,4403362;-48,4942843;-1,4408282;-48,4934272;Turn <b>right</b> onto <b>Av. Visc. de Souza Franco</b>;DRIVING;turn-right;dlxG|j~fHNFiAhBg@v@
1501402 BELÉM 2020-06-09 12:00:53 NS;1;0.2 km;152;1 min;18;-1,441637;-48,4946834;-1,4403362;-48,4942843;Turn <b>left</b> at the 1st cross street onto <b>Av. Mal. Hermes</b> (signs for <b>Estação das Docas</b>/<wbr/><b>Ver-O-Peso</b>/<wbr/><b>Centro Hostórico</b>);DRIVING;turn-left;bixGfp~fHR@l@JTFjAZ~A\
1501402 BELÉM 2020-06-09 12:00:53 NS;1;0.8 km;848;2 mins;98;-1,4478818;-48,4987587;-1,441637;-48,4946834;Keep <b>right</b> to stay on <b>Av. Mal. Hermes</b>;DRIVING;keep-right;fqxGvr~fHKTPHhC~@fC~@tEfBB@xB`Af@TD@ZPz@d@bBjAfGbEz@x@^^d@h@
1501402 BELÉM 2020-06-09 12:00:53 NS;1;0.7 km;654;2 mins;129;-1,4519595;-48,5029757;-1,4478818;-48,4987587;Continue onto <b>Av. Blvd. Castilhos França</b>;DRIVING;;fxyGfl_gHNFJLFDXZvClC|CjD|BxCZb@z@|@x@~@JJJJ`@`@^`@h@^f@`@
1501402 BELÉM 2020-06-09 12:00:53 NS;1;0.1 km;138;1 min;37;-1,4528222;-48,5038691;-1,4519595;-48,5029757;Continue onto <b>Av. Portugal</b>;DRIVING;;vqzGrf`gHb@b@d@b@p@r@n@t@
1501402 BELÉM 2020-06-09 12:00:53 NS;1;0.4 km;427;2 mins;109;-1,4558939;-48,5016929;-1,4528222;-48,5038691;"Turn <b>left</b> to stay on <b>Av. Portugal</b><div style=""font-size:0.9em"">Parts of this road may be closed at certain times or days</div>";DRIVING;turn-left;bwzGdl`gH|@m@t@c@RBJ?P?JC\Wh@_@bBoAXUhA}@j@[t@k@h@e@VW
1501402 BELÉM 2020-06-09 12:00:53 NS;1;1.0 km;996;3 mins;157;-1,4629582;-48,4961809;-1,4558939;-48,5016929;"Continue onto <b>Av. 16 de Novembro</b><div style=""font-size:0.9em"">Parts of this road may be closed at certain times or days</div>";DRIVING;;hj{Gp~_gHn@e@l@e@vB{AtByAZWZWp@g@p@g@l@c@l@c@^YZS`@YjCmBfBoAhBoAPQROfAu@fAs@d@]d@_@`Aq@`Aq@
1501402 BELÉM 2020-06-09 12:00:53 NS;1;0.1 km;115;1 min;20;-1,463628;-48,4954117;-1,4629582;-48,4961809;Continue onto <b>Praça Amazonas</b>;DRIVING;;nv|Gb|~fHHELK@?XSJO\i@DGHOBER[
1501402 BELÉM 2020-06-09 12:00:53 NS;1;0.1 km;122;1 min;18;-1,4628044;-48,4946911;-1,463628;-48,4954117;Turn <b>left</b> onto <b>Av. Conselheiro Furtado</b>;DRIVING;turn-left;tz|Ghw~fH[Ys@i@q@k@c@_@
1501402 BELÉM 2020-06-09 12:00:53 NS;1;2.4 km;2368;6 mins;385;-1,4760029;-48,4780329;-1,4628044;-48,4946911;<b>Av. Conselheiro Furtado</b> turns <b>right</b> and becomes <b>Av. Roberto Camelier</b>;DRIVING;;nu|Gxr~fHAYhAyArAeBV_@V]PYNWb@i@JMl@u@tAmBvAkBV_@X_@PWPWj@u@j@u@d@o@d@o@f@k@f@o@PYtAgBzAoBrAoBtAoBt@}@t@{@HIHKJOLQVc@TY\m@^m@TYTYNUPSX]X_@T[z@kApAiB\e@\e@NOLQBC@ErAgBJM`@i@JOJODGV[Za@^i@`@g@`@i@^i@NSNSLQLOX]Z[LQLQRYR[HMHMPSRURYTWV_@JOd@o@j@y@h@y@
